1, 79.28
2, 86.09
3, 88.32
4, 89.08
5, 89.22
6, 88.77
7, 87.76
8, 90.44
9, 90.08
10, 90.94
11, 89.68
12, 91.87
13, 91.01
14, 90.68
15, 90.62
16, 89.32
17, 88.49
18, 92.15
19, 91.96
20, 90.26
21, 92.58
22, 91.98
23, 91.78
24, 91.08
25, 87.86
26, 90.22
27, 91.23
28, 90.61
29, 90.86
30, 90.75
31, 91.89
32, 91.92
33, 91.58
34, 92.02
35, 92.01
36, 91.76
37, 91.07
38, 92.53
39, 89.37
40, 91.65
